player_id,name,player_name,team_name,games,minutes,actions,offensive,defensive,vaep,offensive_p90,defensive_p90,vaep_p90,goals,assists,goals_p90,assists_p90,ga_p90,rank_goals_p90,rank_assists_p90,rank_ga_p90,rank_vaep_p90
24263.0,Isma López,Ismael López Blanco,Sporting Gijón,31,2591,2542,5.574192028421443,0.2747083960566669,5.84890042447811,0.1936230345650057,0.0095421673659205,0.2031652019309262,2.0,0.0,0.06947124662292552,0.0,0.06947124662292552,150,194,204,62
4926.0,Isco,Francisco Román Alarcón Suárez,Real Madrid,31,1881,2968,4.50407007801556,-0.264323578812764,4.239746499202796,0.2155057453595961,-0.0126470611872135,0.2028586841723826,3.0,6.0,0.14354066985645933,0.28708133971291866,0.430622009569378,88,3,37,63
23785.0,Théo Bongonda Mbul'Ofeko Batombo,Théo Bongonda Mbul''Ofeko Batombo,Celta Vigo,23,1243,931,2.768762603796553,0.0265663219324778,2.795328925729031,0.2004735594060255,0.0019235470425768,0.2023971064486024,2.0,1.0,0.14481094127111827,0.07240547063555913,0.2172164119066774,86,112,99,64
4711.0,Pablo Hernández,Pablo Hernández Domínguez,Rayo Vallecano,27,1976,2163,4.632302962922491,-0.2657746452023275,4.366528317720164,0.2109854588375628,-0.012105120479863,0.1988803383576997,3.0,2.0,0.13663967611336034,0.09109311740890688,0.22773279352226722,91,80,95,65
26222.0,Zé Castro,José Eduardo Rosa Vale de Castro,Rayo Vallecano,22,1775,2193,3.441413077380276,0.4393408728064969,3.880753950186772,0.174494184205197,0.0222764386211744,0.1967706228263715,2.0,0.0,0.10140845070422536,0.0,0.10140845070422536,110,194,162,66
6776.0,David Juncà,David Juncà Reñé,Eibar,31,2440,2435,5.753805177376606,-0.4818472029292024,5.271957974447403,0.2122305188376616,-0.0177730525670607,0.1944574662706009,0.0,2.0,0.0,0.07377049180327869,0.07377049180327869,212,106,196,67
26848.0,Roberto Trashorras,Roberto Trashorras Gayoso,Rayo Vallecano,36,3234,5163,7.049251634911107,-0.1105034801003057,6.938748154810801,0.1961758339956708,-0.0030752359953702,0.1931005980003006,3.0,6.0,0.08348794063079777,0.16697588126159554,0.2504638218923933,127,27,91,68
6671.0,Asier Illarramendi,Asier Illarramendi Andonegi,Real Sociedad,33,2949,3693,5.903105730270966,0.3710261883388739,6.27413191860984,0.1801558208627965,0.0113232814345536,0.1914791022973501,1.0,1.0,0.030518819938962362,0.030518819938962362,0.061037639877924724,205,189,221,69
7005.0,João Cancelo,João Pedro Cavaco Cancelo,Valencia,28,2198,2645,4.417257570428541,0.1862212214036844,4.6034787918322255,0.1808704191713233,0.0076250727599324,0.1884954919312558,1.0,3.0,0.04094631483166515,0.12283894449499545,0.1637852593266606,187,51,122,70
6742.0,Keko,Sergio Gontán Gallardo,Eibar,29,2378,2301,4.56216395445494,0.3862127313768724,4.948376685831812,0.1726639007152836,0.0146169662842382,0.1872808669995219,3.0,3.0,0.1135407905803196,0.1135407905803196,0.2270815811606392,102,54,96,71
6697.0,Dani Ceballos,Daniel Ceballos Fernández,Real Betis,34,2214,2906,4.472114675063873,0.0830780938267707,4.555192768890644,0.1817932794741411,0.003377158285641,0.1851704377597822,0.0,1.0,0.0,0.04065040650406504,0.04065040650406504,212,163,239,72
5687.0,Takashi Inui,Takashi Inui,Eibar,27,1682,1342,3.650744971132837,-0.1967765773006249,3.4539683938322123,0.1953430721771435,-0.0105290677509252,0.1848140044262182,3.0,3.0,0.1605231866825208,0.1605231866825208,0.3210463733650416,78,31,66,73
6899.0,Rubén Pardo,Rubén Pardo Gutiérrez,Real Sociedad,28,1855,2269,3.797474652355537,2.968384069390595e-05,3.797504336196231,0.1842440532140152,1.440186340944224e-06,0.1842454934003562,0.0,4.0,0.0,0.19407008086253372,0.19407008086253372,212,17,106,74
17054.0,Emiliano Velázquez,Emiliano Daniel Velázquez Maldonado,Getafe,11,1006,804,2.998468441568548,-0.960478868422797,2.037989573145751,0.2682526438779019,-0.0859275329602899,0.1823251109176119,3.0,1.0,0.268389662027833,0.08946322067594432,0.3578528827037773,47,81,51,75
6401.0,Kévin Gameiro,Kevin Gameiro,Sevilla,31,2163,1171,4.638366696579513,-0.2793481687986059,4.359018527780907,0.1929972273195359,-0.0116233634728962,0.1813738638466396,16.0,3.0,0.6657420249653259,0.12482662968099861,0.7905686546463244,8,47,8,76
27109.0,Youssef El-Arabi,Youssef El-Arabi,Granada,35,2624,1626,5.804852500337964,-0.5357058531080838,5.2691466472298805,0.1990993616731771,-0.0183740574617864,0.1807253042113907,16.0,0.0,0.5487804878048781,0.0,0.5487804878048781,15,194,23,77
23791.0,Víctor Casadesús,Víctor Casadesús Castaño,Levante UD,23,1021,824,2.2442578052869067,-0.2042614059755578,2.039996399311349,0.1978287977236254,-0.018005412867581,0.1798233848560444,3.0,1.0,0.2644466209598433,0.0881488736532811,0.3525954946131244,48,84,53,78
6627.0,Damián Suárez,Damián Nicolás Suárez Suárez,Getafe,31,2737,3073,6.205402605160838,-0.7377045749744866,5.467698030186352,0.2040505058328372,-0.0242577317309842,0.179792774101853,0.0,2.0,0.0,0.06576543660942638,0.06576543660942638,212,123,213,79
19668.0,Augusto Fernández,Augusto Matías Fernández,Celta Vigo,28,2261,3103,3.5207241449388675,0.9954857676348184,4.516209912573686,0.1401438182417063,0.0396257050363262,0.1797695232780325,1.0,0.0,0.039805395842547546,0.0,0.039805395842547546,189,194,241,80
8234.0,Ignacio Camacho,Ignacio Camacho Barnola,Málaga,23,2093,2367,3.9018245945044328,0.2740594907081686,4.175884085212601,0.1677803217894882,0.0117846890414405,0.1795650108309288,2.0,0.0,0.08600095556617296,0.0,0.08600095556617296,123,194,183,81
4353.0,Aymeric Laporte,Aymeric Laporte,Athletic Club,26,2297,2576,4.998740833601914,-0.4203872929792851,4.578353540622629,0.1958583696230615,-0.0164714220148609,0.1793869476082005,3.0,1.0,0.1175446234218546,0.0391815411406182,0.1567261645624728,97,168,127,82
10802.0,André Gomes,André Filipe Tavares Gomes,Valencia,30,2465,3118,5.137284572349396,-0.2327224817709066,4.904562090578489,0.1875681993961239,-0.0084969668800736,0.1790712325160503,3.0,2.0,0.10953346855983773,0.07302231237322515,0.18255578093306288,105,109,114,83
6918.0,Isaac Success,Isaac Ajayi Success,Granada,30,2498,2161,5.223527184338309,-0.3077204806613736,4.915806703676935,0.1881975366655115,-0.0110868067492088,0.1771107299163027,6.0,2.0,0.21617293835068052,0.07205764611689351,0.28823058446757405,64,113,74,84
6926.0,Alen Halilović,Alen Halilović,Sporting Gijón,36,2443,2170,5.152760499913246,-0.3459934394340962,4.8067670604791495,0.1898274437135457,-0.012746381313577,0.1770810623999686,3.0,1.0,0.11051985264019647,0.036839950880065496,0.14735980352026196,103,175,132,85
5456.0,Mateo Kovačić,Mateo Kovačić,Real Madrid,25,1095,1623,2.176401446777163,-0.0419775433547329,2.13442390342243,0.1788823106940134,-0.0034502090428547,0.1754321016511586,0.0,1.0,0.0,0.0821917808219178,0.0821917808219178,212,95,187,86
21210.0,Mariano,Mariano Ferreira Filho,Sevilla,23,1768,1753,3.277225211437326,0.1684258947352646,3.4456511061725905,0.1668270752428503,0.008573716360958,0.1754007916038083,0.0,2.0,0.0,0.10180995475113123,0.10180995475113123,212,66,160,87
6666.0,Sabin Merino,Sabin Merino Zuloaga,Athletic Club,22,1177,814,2.523738562595099,-0.2384046684310306,2.2853338941640686,0.1929791594167875,-0.0182297537457882,0.1747494056709993,5.0,0.0,0.3823279524214104,0.0,0.3823279524214104,30,194,45,88
5719.0,Marco Asensio Willemsen,Marco Asensio Willemsen,Espanyol,34,2924,2976,6.19558259457443,-0.518698388885241,5.676884205689189,0.1906985066729475,-0.0159654086866182,0.1747330979863293,4.0,5.0,0.12311901504787962,0.1538987688098495,0.2770177838577291,94,32,79,89
27347.0,Juan Manuel Vargas,Juan Manuel Vargas Risco,Real Betis,20,1787,1736,4.061516891142354,-0.5931761470274068,3.4683407441149465,0.2045531730289937,-0.029874568121134,0.1746786049078596,2.0,2.0,0.10072747621712368,0.10072747621712368,0.20145495243424735,111,68,104,90
6721.0,Willian José,Willian José da Silva,Las Palmas,30,1820,1259,3.9588811415855303,-0.4362426586158108,3.52263848296972,0.1957688476608229,-0.0215724391623203,0.1741964084985026,9.0,1.0,0.44505494505494503,0.04945054945054945,0.49450549450549447,24,148,27,91
6832.0,Rubén Castro,Rubén Castro Martín,Real Betis,38,3501,2254,7.351530688414734,-0.5896312205877621,6.761899467826972,0.1889853647407386,-0.0151576149251352,0.1738277498156033,19.0,4.0,0.48843187660668386,0.10282776349614396,0.5912596401028278,18,65,20,92
19431.0,Fernando Tissone,Fernando Damián Tissone,Málaga,12,1030,1138,1.9222175967879596,0.0522096482745837,1.974427245062543,0.1679607608843848,0.0045620081016626,0.1725227689860474,0.0,0.0,0.0,0.0,0.0,212,194,257,93
5213.0,Gerard Piqué,Gerard Piqué Bernabéu,Barcelona,30,2659,4045,4.477786460018251,0.6090058937552385,5.08679235377349,0.1515610309897113,0.0206132118984473,0.1721742428881587,2.0,1.0,0.06769462203836028,0.03384731101918014,0.10154193305754042,155,184,161,94
7907.0,Pedro Bigas,Pedro Bigas Rigo,Las Palmas,27,2446,2654,3.8958059307769872,0.7542541811417323,4.65006011191872,0.1433452713695539,0.0277526068286001,0.171097878198154,3.0,0.0,0.11038430089942763,0.0,0.11038430089942763,104,194,156,95
6605.0,Joseba Zaldúa,Joseba Zaldúa Bengoetxea,Real Sociedad,13,950,949,1.5710184731869958,0.2042806536774151,1.775299126864411,0.148833329038768,0.0193529040325972,0.1681862330713652,0.0,0.0,0.0,0.0,0.0,212,194,257,96
5737.0,Steven Nzonzi,Steven N''Kemboanza Mike Christopher Nzonzi,Sevilla,28,1916,1902,3.263729247701121,0.2617906725790817,3.5255199202802032,0.1533066974389879,0.0122970566451551,0.1656037540841431,3.0,1.0,0.1409185803757829,0.04697286012526095,0.18789144050104384,89,152,110,97
6838.0,Hernán Pérez,Hernán Arsenio Pérez González,Espanyol,32,2544,2658,5.344279202551348,-0.8091176883899607,4.535161514161388,0.1890664812223354,-0.0286244465232297,0.1604420346991057,7.0,1.0,0.24764150943396224,0.03537735849056604,0.2830188679245283,55,179,77,98
